dataset,group,norm,root_part_of_prediction_loss_metric,sensor,sensor_index,sequence,split,x,y,z
AMASS,AMASS/train,0.18325382471084595,False,pelvis,5,KIT/9/WalkInCounterClockwiseCircle09_poses::offset_aug_overlay,train,-0.026805255562067032,0.08367805927991867,-0.16081488132476807
AMASS,AMASS/train,0.23247359693050385,True,left_forearm,0,KIT/9/WalkInCounterClockwiseCircle10_poses::original,train,0.2295411378145218,0.03680012375116348,0.0007695881649851799
AMASS,AMASS/train,0.23187725245952606,True,right_forearm,1,KIT/9/WalkInCounterClockwiseCircle10_poses::original,train,-0.22952455282211304,0.032899871468544006,0.0017722845077514648
AMASS,AMASS/train,0.10273648798465729,True,left_lower_leg,2,KIT/9/WalkInCounterClockwiseCircle10_poses::original,train,-0.025702426210045815,-0.0990554541349411,0.009065739810466766
AMASS,AMASS/train,0.12651780247688293,True,right_lower_leg,3,KIT/9/WalkInCounterClockwiseCircle10_poses::original,train,0.026328155770897865,-0.12357322871685028,0.006575540639460087
AMASS,AMASS/train,0.2013993263244629,True,head,4,KIT/9/WalkInCounterClockwiseCircle10_poses::original,train,0.0007635749643668532,0.19935305416584015,-0.028626341372728348
AMASS,AMASS/train,0.15045708417892456,False,pelvis,5,KIT/9/WalkInCounterClockwiseCircle10_poses::original,train,0.0019509270787239075,0.10127856582403183,-0.11124828457832336
AMASS,AMASS/train,0.25643232464790344,True,left_forearm,0,KIT/9/WalkInCounterClockwiseCircle10_poses::offset_aug_overlay,train,0.24699600040912628,0.06591472029685974,0.020143695175647736
AMASS,AMASS/train,0.21270518004894257,True,right_forearm,1,KIT/9/WalkInCounterClockwiseCircle10_poses::offset_aug_overlay,train,-0.2097681313753128,0.03468235209584236,-0.006160710006952286
AMASS,AMASS/train,0.11968772858381271,True,left_lower_leg,2,KIT/9/WalkInCounterClockwiseCircle10_poses::offset_aug_overlay,train,-0.0483827069401741,-0.10913868248462677,-0.008544864133000374
AMASS,AMASS/train,0.10431601852178574,True,right_lower_leg,3,KIT/9/WalkInCounterClockwiseCircle10_poses::offset_aug_overlay,train,-0.018754156306385994,-0.09858274459838867,0.02848782017827034
AMASS,AMASS/train,0.1757592111825943,True,head,4,KIT/9/WalkInCounterClockwiseCircle10_poses::offset_aug_overlay,train,-0.008418692275881767,0.16246874630451202,-0.06651565432548523
AMASS,AMASS/train,0.1842643916606903,False,pelvis,5,KIT/9/WalkInCounterClockwiseCircle10_poses::offset_aug_overlay,train,0.022825973108410835,0.11858899146318436,-0.1391725242137909
AMASS,AMASS/train,0.23247753083705902,True,left_forearm,0,KIT/9/WalkingStraightBackwards01_poses::original,train,0.22954581677913666,0.03679383546113968,0.000855637714266777
AMASS,AMASS/train,0.23189221322536469,True,right_forearm,1,KIT/9/WalkingStraightBackwards01_poses::original,train,-0.2295345515012741,0.03293595090508461,0.0017627868801355362
AMASS,AMASS/train,0.10275914520025253,True,left_lower_leg,2,KIT/9/WalkingStraightBackwards01_poses::original,train,-0.025666091591119766,-0.0991070568561554,0.008859226480126381
AMASS,AMASS/train,0.1265963912010193,True,right_lower_leg,3,KIT/9/WalkingStraightBackwards01_poses::original,train,0.02632557787001133,-0.12367668747901917,0.00613899203017354
AMASS,AMASS/train,0.20141351222991943,True,head,4,KIT/9/WalkingStraightBackwards01_poses::original,train,0.0007907873950898647,0.1993749588727951,-0.028572795912623405
AMASS,AMASS/train,0.1503494679927826,False,pelvis,5,KIT/9/WalkingStraightBackwards01_poses::original,train,0.00153053249232471,0.10121229290962219,-0.11116966605186462
AMASS,AMASS/train,0.20539715886116028,True,left_forearm,0,KIT/9/WalkingStraightBackwards01_poses::offset_aug_overlay,train,0.19983193278312683,0.047068364918231964,-0.006305488292127848
AMASS,AMASS/train,0.19014859199523926,True,right_forearm,1,KIT/9/WalkingStraightBackwards01_poses::offset_aug_overlay,train,-0.17964424192905426,0.055660430341959,-0.028041986748576164
AMASS,AMASS/train,0.12328832596540451,True,left_lower_leg,2,KIT/9/WalkingStraightBackwards01_poses::offset_aug_overlay,train,-0.06409205496311188,-0.10432778298854828,-0.014419907703995705
AMASS,AMASS/train,0.15245802700519562,True,right_lower_leg,3,KIT/9/WalkingStraightBackwards01_poses::offset_aug_overlay,train,-0.0007626228034496307,-0.1506139487028122,0.023628463968634605
AMASS,AMASS/train,0.18007570505142212,True,head,4,KIT/9/WalkingStraightBackwards01_poses::offset_aug_overlay,train,0.006777925882488489,0.16856388747692108,-0.06298836320638657
AMASS,AMASS/train,0.13400423526763916,False,pelvis,5,KIT/9/WalkingStraightBackwards01_poses::offset_aug_overlay,train,0.04625967890024185,0.06249074637889862,-0.1091424897313118
AMASS,AMASS/train,0.23248350620269775,True,left_forearm,0,KIT/9/WalkingStraightBackwards02_poses::original,train,0.22955322265625,0.03678572177886963,0.0008427882567048073
AMASS,AMASS/train,0.23189838230609894,True,right_forearm,1,KIT/9/WalkingStraightBackwards02_poses::original,train,-0.22954581677913666,0.032901499420404434,0.0017510242760181427
AMASS,AMASS/train,0.10274352878332138,True,left_lower_leg,2,KIT/9/WalkingStraightBackwards02_poses::original,train,-0.025702064856886864,-0.09907248616218567,0.00895982701331377
AMASS,AMASS/train,0.12659193575382233,True,right_lower_leg,3,KIT/9/WalkingStraightBackwards02_poses::original,train,0.026325609534978867,-0.12366917729377747,0.006197921000421047
AMASS,AMASS/train,0.20140989124774933,True,head,4,KIT/9/WalkingStraightBackwards02_poses::original,train,0.0007932371227070689,0.19936887919902802,-0.02858959324657917
AMASS,AMASS/train,0.1500912755727768,False,pelvis,5,KIT/9/WalkingStraightBackwards02_poses::original,train,0.0012480062432587147,0.10099883377552032,-0.11101832240819931
AMASS,AMASS/train,0.2315831333398819,True,left_forearm,0,KIT/9/WalkingStraightBackwards02_poses::offset_aug_overlay,train,0.2306487262248993,0.01819431595504284,-0.010043664835393429
AMASS,AMASS/train,0.28147292137145996,True,right_forearm,1,KIT/9/WalkingStraightBackwards02_poses::offset_aug_overlay,train,-0.275007039308548,0.05418886989355087,-0.02572348527610302
AMASS,AMASS/train,0.11991765350103378,True,left_lower_leg,2,KIT/9/WalkingStraightBackwards02_poses::offset_aug_overlay,train,0.015013797208666801,-0.11596661061048508,0.02658146247267723
AMASS,AMASS/train,0.13590241968631744,True,right_lower_leg,3,KIT/9/WalkingStraightBackwards02_poses::offset_aug_overlay,train,-0.01976148784160614,-0.13112272322177887,0.029762133955955505
AMASS,AMASS/train,0.1753692924976349,True,head,4,KIT/9/WalkingStraightBackwards02_poses::offset_aug_overlay,train,-0.024605974555015564,0.171281099319458,-0.028490744531154633
AMASS,AMASS/train,0.18265573680400848,False,pelvis,5,KIT/9/WalkingStraightBackwards02_poses::offset_aug_overlay,train,-0.03578196465969086,0.06863678246736526,-0.16544413566589355
AMASS,AMASS/train,0.23247723281383514,True,left_forearm,0,KIT/9/WalkingStraightBackwards03_poses::original,train,0.22954633831977844,0.036790017038583755,0.0007973574101924896
AMASS,AMASS/train,0.23177677392959595,True,right_forearm,1,KIT/9/WalkingStraightBackwards03_poses::original,train,-0.2294374406337738,0.032805148512125015,0.0016586743295192719
AMASS,AMASS/train,0.102756567299366,True,left_lower_leg,2,KIT/9/WalkingStraightBackwards03_poses::original,train,-0.02566000632941723,-0.09911873191595078,0.00871511921286583
AMASS,AMASS/train,0.1265515834093094,True,right_lower_leg,3,KIT/9/WalkingStraightBackwards03_poses::original,train,0.026339489966630936,-0.1236119419336319,0.006451598834246397
AMASS,AMASS/train,0.20141571760177612,True,head,4,KIT/9/WalkingStraightBackwards03_poses::original,train,0.0007867484819144011,0.19938062131404877,-0.0285489484667778
AMASS,AMASS/train,0.14995066821575165,False,pelvis,5,KIT/9/WalkingStraightBackwards03_poses::original,train,0.001339120790362358,0.10076268762350082,-0.1110418364405632
AMASS,AMASS/train,0.2769617736339569,True,left_forearm,0,KIT/9/WalkingStraightBackwards03_poses::offset_aug_overlay,train,0.27247533202171326,0.048375584185123444,-0.011172025464475155
AMASS,AMASS/train,0.20018252730369568,True,right_forearm,1,KIT/9/WalkingStraightBackwards03_poses::offset_aug_overlay,train,-0.19830110669136047,0.01239452138543129,0.024414975196123123
AMASS,AMASS/train,0.11476624757051468,True,left_lower_leg,2,KIT/9/WalkingStraightBackwards03_poses::offset_aug_overlay,train,-0.06784764677286148,-0.08839328587055206,0.027470264583826065
AMASS,AMASS/train,0.11409011483192444,True,right_lower_leg,3,KIT/9/WalkingStraightBackwards03_poses::offset_aug_overlay,train,0.04605039954185486,-0.09793467074632645,0.03612084314227104
AMASS,AMASS/train,0.2081928551197052,True,head,4,KIT/9/WalkingStraightBackwards03_poses::offset_aug_overlay,train,0.029250025749206543,0.2059677392244339,-0.008123692125082016
AMASS,AMASS/train,0.189782053232193,False,pelvis,5,KIT/9/WalkingStraightBackwards03_poses::offset_aug_overlay,train,-0.027932412922382355,0.0891890898346901,-0.16517359018325806
AMASS,AMASS/train,0.2324780970811844,True,left_forearm,0,KIT/9/WalkingStraightBackwards04_poses::original,train,0.22954705357551575,0.03679025173187256,0.0008331350982189178
AMASS,AMASS/train,0.23186607658863068,True,right_forearm,1,KIT/9/WalkingStraightBackwards04_poses::original,train,-0.2295132279396057,0.032902542501688004,0.001726485788822174
AMASS,AMASS/train,0.10277154296636581,True,left_lower_leg,2,KIT/9/WalkingStraightBackwards04_poses::original,train,-0.025647372007369995,-0.0991407185792923,0.008678737096488476
AMASS,AMASS/train,0.1265830099582672,True,right_lower_leg,3,KIT/9/WalkingStraightBackwards04_poses::original,train,0.026296935975551605,-0.12366373836994171,0.0062459297478199005
AMASS,AMASS/train,0.2014099359512329,True,head,4,KIT/9/WalkingStraightBackwards04_poses::original,train,0.0007864786311984062,0.199369877576828,-0.028583163395524025
AMASS,AMASS/train,0.15017791092395782,False,pelvis,5,KIT/9/WalkingStraightBackwards04_poses::original,train,0.0012797033414244652,0.10105079412460327,-0.11108782142400742
AMASS,AMASS/train,0.22730214893817902,True,left_forearm,0,KIT/9/WalkingStraightBackwards04_poses::offset_aug_overlay,train,0.2223476618528366,0.04001322388648987,-0.025034453719854355
AMASS,AMASS/train,0.21300728619098663,True,right_forearm,1,KIT/9/WalkingStraightBackwards04_poses::offset_aug_overlay,train,-0.204937145113945,0.05115808919072151,0.027490437030792236
AMASS,AMASS/train,0.12106665223836899,True,left_lower_leg,2,KIT/9/WalkingStraightBackwards04_poses::offset_aug_overlay,train,-0.006812399253249168,-0.11672953516244888,0.03138377517461777
AMASS,AMASS/train,0.1252121925354004,True,right_lower_leg,3,KIT/9/WalkingStraightBackwards04_poses::offset_aug_overlay,train,0.031914107501506805,-0.11598960310220718,0.034727439284324646
AMASS,AMASS/train,0.2057894915342331,True,head,4,KIT/9/WalkingStraightBackwards04_poses::offset_aug_overlay,train,0.005338399205356836,0.20358996093273163,-0.029528692364692688
AMASS,AMASS/train,0.12519490718841553,False,pelvis,5,KIT/9/WalkingStraightBackwards04_poses::offset_aug_overlay,train,-0.02415654808282852,0.10141050070524216,-0.06932631134986877
AMASS,AMASS/train,0.2324894368648529,True,left_forearm,0,KIT/9/WalkingStraightBackwards05_poses::original,train,0.22955550253391266,0.03680901974439621,0.0008414555341005325
AMASS,AMASS/train,0.23188038170337677,True,right_forearm,1,KIT/9/WalkingStraightBackwards05_poses::original,train,-0.22952570021152496,0.03291744738817215,0.0017037857323884964
AMASS,AMASS/train,0.10277680307626724,True,left_lower_leg,2,KIT/9/WalkingStraightBackwards05_poses::original,train,-0.025690827518701553,-0.09911758452653885,0.008874567225575447
AMASS,AMASS/train,0.12662053108215332,True,right_lower_leg,3,KIT/9/WalkingStraightBackwards05_poses::original,train,0.026312194764614105,-0.123714879155159,0.005920757539570332
AMASS,AMASS/train,0.2014111578464508,True,head,4,KIT/9/WalkingStraightBackwards05_poses::original,train,0.0007929327548481524,0.1993727833032608,-0.028571268543601036
AMASS,AMASS/train,0.15022557973861694,False,pelvis,5,KIT/9/WalkingStraightBackwards05_poses::original,train,0.001411674078553915,0.10116323828697205,-0.11104831844568253
AMASS,AMASS/train,0.24574503302574158,True,left_forearm,0,KIT/9/WalkingStraightBackwards05_poses::offset_aug_overlay,train,0.24536103010177612,0.01084764115512371,-0.00842110626399517
AMASS,AMASS/train,0.1840011328458786,True,right_forearm,1,KIT/9/WalkingStraightBackwards05_poses::offset_aug_overlay,train,-0.1815333217382431,0.015854010358452797,0.025509262457489967
AMASS,AMASS/train,0.1248086467385292,True,left_lower_leg,2,KIT/9/WalkingStraightBackwards05_poses::offset_aug_overlay,train,-0.07211720943450928,-0.10184603929519653,-0.0019212057814002037
AMASS,AMASS/train,0.13035857677459717,True,right_lower_leg,3,KIT/9/WalkingStraightBackwards05_poses::offset_aug_overlay,train,0.03489159047603607,-0.1246151253581047,0.0157164353877306
AMASS,AMASS/train,0.1658039689064026,True,head,4,KIT/9/WalkingStraightBackwards05_poses::offset_aug_overlay,train,-0.033398646861314774,0.16141577064990997,-0.017900673672556877
AMASS,AMASS/train,0.12644179165363312,False,pelvis,5,KIT/9/WalkingStraightBackwards05_poses::offset_aug_overlay,train,-0.0286441370844841,0.09473362565040588,-0.0786929577589035
AMASS,AMASS/train,0.23245012760162354,True,left_forearm,0,KIT/9/WalkingStraightBackwards06_poses::original,train,0.22951996326446533,0.03678499162197113,0.0007172320038080215
AMASS,AMASS/train,0.23184220492839813,True,right_forearm,1,KIT/9/WalkingStraightBackwards06_poses::original,train,-0.22949180006980896,0.03288650885224342,0.001673918217420578
AMASS,AMASS/train,0.10272770375013351,True,left_lower_leg,2,KIT/9/WalkingStraightBackwards06_poses::original,train,-0.025576479732990265,-0.09909745305776596,0.008861193433403969
AMASS,AMASS/train,0.12658622860908508,True,right_lower_leg,3,KIT/9/WalkingStraightBackwards06_poses::original,train,0.026294434443116188,-0.12366808205842972,0.006235519889742136
AMASS,AMASS/train,0.20141592621803284,True,head,4,KIT/9/WalkingStraightBackwards06_poses::original,train,0.0007942602969706059,0.19937710464000702,-0.028574679046869278
AMASS,AMASS/train,0.15038111805915833,False,pelvis,5,KIT/9/WalkingStraightBackwards06_poses::original,train,0.0015640712808817625,0.10134346783161163,-0.1110924705862999
AMASS,AMASS/train,0.2625502943992615,True,left_forearm,0,KIT/9/WalkingStraightBackwards06_poses::offset_aug_overlay,train,0.26150956749916077,0.009897703304886818,-0.021152785047888756
AMASS,AMASS/train,0.2005409449338913,True,right_forearm,1,KIT/9/WalkingStraightBackwards06_poses::offset_aug_overlay,train,-0.19925345480442047,0.017500288784503937,-0.014438586309552193
AMASS,AMASS/train,0.07466737926006317,True,left_lower_leg,2,KIT/9/WalkingStraightBackwards06_poses::offset_aug_overlay,train,0.0182456374168396,-0.06920161098241806,0.02129439078271389
AMASS,AMASS/train,0.10669292509555817,True,right_lower_leg,3,KIT/9/WalkingStraightBackwards06_poses::offset_aug_overlay,train,0.0070723481476306915,-0.10611902922391891,0.00849195197224617
AMASS,AMASS/train,0.21735714375972748,True,head,4,KIT/9/WalkingStraightBackwards06_poses::offset_aug_overlay,train,-0.0159433726221323,0.21675749123096466,-0.0024752411991357803
AMASS,AMASS/train,0.09941816329956055,False,pelvis,5,KIT/9/WalkingStraightBackwards06_poses::offset_aug_overlay,train,0.005471313372254372,0.07127821445465088,-0.06909018009901047
AMASS,AMASS/train,0.23246341943740845,True,left_forearm,0,KIT/9/WalkingStraightBackwards07_poses::original,train,0.22953638434410095,0.036763086915016174,0.0008729137480258942
AMASS,AMASS/train,0.231874480843544,True,right_forearm,1,KIT/9/WalkingStraightBackwards07_poses::original,train,-0.22952207922935486,0.03290195018053055,0.0016897153109312057
AMASS,AMASS/train,0.10273236036300659,True,left_lower_leg,2,KIT/9/WalkingStraightBackwards07_poses::original,train,-0.025676308199763298,-0.09906336665153503,0.009006327949464321
AMASS,AMASS/train,0.1265803575515747,True,right_lower_leg,3,KIT/9/WalkingStraightBackwards07_poses::original,train,0.02631741389632225,-0.12365437299013138,0.0062910281121730804
AMASS,AMASS/train,0.20141230523586273,True,head,4,KIT/9/WalkingStraightBackwards07_poses::original,train,0.0007872022688388824,0.19936969876289368,-0.028600959107279778
AMASS,AMASS/train,0.15005743503570557,False,pelvis,5,KIT/9/WalkingStraightBackwards07_poses::original,train,0.0013860161416232586,0.1009046658873558,-0.11105656623840332
AMASS,AMASS/train,0.22897636890411377,True,left_forearm,0,KIT/9/WalkingStraightBackwards07_poses::offset_aug_overlay,train,0.22223597764968872,0.04876214265823364,0.025760451331734657
AMASS,AMASS/train,0.24457833170890808,True,right_forearm,1,KIT/9/WalkingStraightBackwards07_poses::offset_aug_overlay,train,-0.24248094856739044,0.03147340193390846,0.005565378814935684
AMASS,AMASS/train,0.12987850606441498,True,left_lower_leg,2,KIT/9/WalkingStraightBackwards07_poses::offset_aug_overlay,train,-0.017283914610743523,-0.1268501877784729,0.021879686042666435
AMASS,AMASS/train,0.11525257676839828,True,right_lower_leg,3,KIT/9/WalkingStraightBackwards07_poses::offset_aug_overlay,train,0.019595809280872345,-0.11338742077350616,-0.006515686400234699
AMASS,AMASS/train,0.17388816177845,True,head,4,KIT/9/WalkingStraightBackwards07_poses::offset_aug_overlay,train,0.022433577105402946,0.172273650765419,0.007457537576556206
AMASS,AMASS/train,0.1478765904903412,False,pelvis,5,KIT/9/WalkingStraightBackwards07_poses::offset_aug_overlay,train,0.059032488614320755,0.07213418930768967,-0.11480117589235306
AMASS,AMASS/train,0.23246444761753082,True,left_forearm,0,KIT/9/WalkingStraightBackwards09_poses::original,train,0.22953686118125916,0.03676817566156387,0.0008027330040931702
AMASS,AMASS/train,0.23183508217334747,True,right_forearm,1,KIT/9/WalkingStraightBackwards09_poses::original,train,-0.22948551177978516,0.032883502542972565,0.0016056932508945465
AMASS,AMASS/train,0.10270359367132187,True,left_lower_leg,2,KIT/9/WalkingStraightBackwards09_poses::original,train,-0.025673478841781616,-0.09901099652051926,0.009258672595024109
AMASS,AMASS/train,0.126533642411232,True,right_lower_leg,3,KIT/9/WalkingStraightBackwards09_poses::original,train,0.02630786783993244,-0.12359634041786194,0.006527093704789877
AMASS,AMASS/train,0.20141546428203583,True,head,4,KIT/9/WalkingStraightBackwards09_poses::original,train,0.0007899144547991455,0.19937656819820404,-0.028575316071510315
AMASS,AMASS/train,0.15035957098007202,False,pelvis,5,KIT/9/WalkingStraightBackwards09_poses::original,train,0.0015419814735651016,0.10125166177749634,-0.11114731431007385
AMASS,AMASS/train,0.24466055631637573,True,left_forearm,0,KIT/9/WalkingStraightBackwards09_poses::offset_aug_overlay,train,0.23834536969661713,0.049179404973983765,-0.025132764130830765
AMASS,AMASS/train,0.20014657080173492,True,right_forearm,1,KIT/9/WalkingStraightBackwards09_poses::offset_aug_overlay,train,-0.19679145514965057,0.028649836778640747,0.02260442078113556
AMASS,AMASS/train,0.14312686026096344,True,left_lower_leg,2,KIT/9/WalkingStraightBackwards09_poses::offset_aug_overlay,train,-0.06929846107959747,-0.12396815419197083,0.0177459679543972
AMASS,AMASS/train,0.14856170117855072,True,right_lower_leg,3,KIT/9/WalkingStraightBackwards09_poses::offset_aug_overlay,train,0.043382346630096436,-0.13870453834533691,0.030815662816166878
AMASS,AMASS/train,0.19491620361804962,True,head,4,KIT/9/WalkingStraightBackwards09_poses::offset_aug_overlay,train,-0.00878731720149517,0.18336229026317596,-0.0655239075422287
AMASS,AMASS/train,0.13978323340415955,False,pelvis,5,KIT/9/WalkingStraightBackwards09_poses::offset_aug_overlay,train,-0.020198659971356392,0.10581246018409729,-0.0890791118144989
AMASS,AMASS/train,0.23241470754146576,True,left_forearm,0,KIT/9/WalkingStraightBackwards10_poses::original,train,0.22949226200580597,0.036731161177158356,0.0008477978408336639
AMASS,AMASS/train,0.2318817377090454,True,right_forearm,1,KIT/9/WalkingStraightBackwards10_poses::original,train,-0.22952499985694885,0.03293640911579132,0.0016154572367668152
AMASS,AMASS/train,0.10272422432899475,True,left_lower_leg,2,KIT/9/WalkingStraightBackwards10_poses::original,train,-0.02558424510061741,-0.0990772619843483,0.009022647514939308
AMASS,AMASS/train,0.12655919790267944,True,right_lower_leg,3,KIT/9/WalkingStraightBackwards10_poses::original,train,0.0262819342315197,-0.12363459169864655,0.0064013442024588585
AMASS,AMASS/train,0.20140807330608368,True,head,4,KIT/9/WalkingStraightBackwards10_poses::original,train,0.0008093300275504589,0.19936567544937134,-0.028598666191101074
AMASS,AMASS/train,0.1504143476486206,False,pelvis,5,KIT/9/WalkingStraightBackwards10_poses::original,train,0.0013418379239737988,0.10134803503751755,-0.11113619059324265
AMASS,AMASS/train,0.21833783388137817,True,left_forearm,0,KIT/9/WalkingStraightBackwards10_poses::offset_aug_overlay,train,0.21382422745227814,0.041425593197345734,0.015314234420657158
AMASS,AMASS/train,0.18436357378959656,True,right_forearm,1,KIT/9/WalkingStraightBackwards10_poses::offset_aug_overlay,train,-0.1821809560060501,0.027336928993463516,0.007260591723024845
AMASS,AMASS/train,0.11624246090650558,True,left_lower_leg,2,KIT/9/WalkingStraightBackwards10_poses::offset_aug_overlay,train,-0.029768241569399834,-0.11229809373617172,-0.003911575302481651
AMASS,AMASS/train,0.14611490070819855,True,right_lower_leg,3,KIT/9/WalkingStraightBackwards10_poses::offset_aug_overlay,train,-0.023693818598985672,-0.14143460988998413,0.028007447719573975
AMASS,AMASS/train,0.24106165766716003,True,head,4,KIT/9/WalkingStraightBackwards10_poses::offset_aug_overlay,train,0.026054905727505684,0.23554961383342743,-0.04413895308971405
AMASS,AMASS/train,0.15412573516368866,False,pelvis,5,KIT/9/WalkingStraightBackwards10_poses::offset_aug_overlay,train,0.043283116072416306,0.13124121725559235,-0.0682426393032074
AMASS,AMASS/train,0.23238582909107208,True,left_forearm,0,KIT/9/WalkingStraightForwards01_poses::original,train,0.22946509718894958,0.03672051429748535,0.0007400196045637131
AMASS,AMASS/train,0.23184385895729065,True,right_forearm,1,KIT/9/WalkingStraightForwards01_poses::original,train,-0.22949832677841187,0.03284378722310066,0.0018381942063570023
AMASS,AMASS/train,0.10279853641986847,True,left_lower_leg,2,KIT/9/WalkingStraightForwards01_poses::original,train,-0.02570173144340515,-0.09917886555194855,0.008397165685892105
AMASS,AMASS/train,0.12662619352340698,True,right_lower_leg,3,KIT/9/WalkingStraightForwards01_poses::original,train,0.02635747566819191,-0.12371617555618286,0.005812516435980797
AMASS,AMASS/train,0.20141074061393738,True,head,4,KIT/9/WalkingStraightForwards01_poses::original,train,0.0007820953615009785,0.19937297701835632,-0.0285672415047884
AMASS,AMASS/train,0.14888885617256165,False,pelvis,5,KIT/9/WalkingStraightForwards01_poses::original,train,0.0017050467431545258,0.09982237964868546,-0.11045578122138977
AMASS,AMASS/train,0.22518548369407654,True,left_forearm,0,KIT/9/WalkingStraightForwards01_poses::offset_aug_overlay,train,0.22158554196357727,0.03840704262256622,-0.01154313888400793
AMASS,AMASS/train,0.2372111827135086,True,right_forearm,1,KIT/9/WalkingStraightForwards01_poses::offset_aug_overlay,train,-0.2338739037513733,0.03791843354701996,-0.011590295471251011
AMASS,AMASS/train,0.10991401970386505,True,left_lower_leg,2,KIT/9/WalkingStraightForwards01_poses::offset_aug_overlay,train,-0.011262786574661732,-0.10499056428670883,0.03051595948636532
AMASS,AMASS/train,0.09629613906145096,True,right_lower_leg,3,KIT/9/WalkingStraightForwards01_poses::offset_aug_overlay,train,0.005668714642524719,-0.09572229534387589,0.00883483700454235
AMASS,AMASS/train,0.17357708513736725,True,head,4,KIT/9/WalkingStraightForwards01_poses::offset_aug_overlay,train,0.026231441646814346,0.16161121428012848,-0.057643111795186996
AMASS,AMASS/train,0.15328973531723022,False,pelvis,5,KIT/9/WalkingStraightForwards01_poses::offset_aug_overlay,train,-0.0211285762488842,0.10488884150981903,-0.10977092385292053
AMASS,AMASS/train,0.23237112164497375,True,left_forearm,0,KIT/9/WalkingStraightForwards02_poses::original,train,0.22945092618465424,0.0367160439491272,0.0007372722029685974
AMASS,AMASS/train,0.23182234168052673,True,right_forearm,1,KIT/9/WalkingStraightForwards02_poses::original,train,-0.22948047518730164,0.032816506922245026,0.0018411576747894287
AMASS,AMASS/train,0.10279177129268646,True,left_lower_leg,2,KIT/9/WalkingStraightForwards02_poses::original,train,-0.025710877031087875,-0.09915921092033386,0.00851763691753149
AMASS,AMASS/train,0.12661594152450562,True,right_lower_leg,3,KIT/9/WalkingStraightForwards02_poses::original,train,0.02635151520371437,-0.12369943410158157,0.005970238707959652
AMASS,AMASS/train,0.20140719413757324,True,head,4,KIT/9/WalkingStraightForwards02_poses::original,train,0.0007680831477046013,0.19936755299568176,-0.028580540791153908
AMASS,AMASS/train,0.1495756059885025,False,pelvis,5,KIT/9/WalkingStraightForwards02_poses::original,train,0.0016511278226971626,0.10056191682815552,-0.11071330308914185
AMASS,AMASS/train,0.257184773683548,True,left_forearm,0,KIT/9/WalkingStraightForwards02_poses::offset_aug_overlay,train,0.2541562020778656,0.030339986085891724,-0.025062309578061104
AMASS,AMASS/train,0.2347077578306198,True,right_forearm,1,KIT/9/WalkingStraightForwards02_poses::offset_aug_overlay,train,-0.233453631401062,0.007234867662191391,-0.02312546968460083
AMASS,AMASS/train,0.08775907009840012,True,left_lower_leg,2,KIT/9/WalkingStraightForwards02_poses::offset_aug_overlay,train,0.0026023369282484055,-0.08577734231948853,0.018361110240221024
AMASS,AMASS/train,0.1109635978937149,True,right_lower_leg,3,KIT/9/WalkingStraightForwards02_poses::offset_aug_overlay,train,0.014013711363077164,-0.1100577637553215,0.001955765765160322
AMASS,AMASS/train,0.21951617300510406,True,head,4,KIT/9/WalkingStraightForwards02_poses::offset_aug_overlay,train,-0.03041759878396988,0.2163710743188858,-0.02111106365919113
AMASS,AMASS/train,0.19791288673877716,False,pelvis,5,KIT/9/WalkingStraightForwards02_poses::offset_aug_overlay,train,0.023071184754371643,0.11179614812135696,-0.16167515516281128
AMASS,AMASS/train,0.23231063783168793,True,left_forearm,0,KIT/9/WalkingStraightForwards03_poses::original,train,0.2293950617313385,0.03668399527668953,0.0006534196436405182
AMASS,AMASS/train,0.2318393588066101,True,right_forearm,1,KIT/9/WalkingStraightForwards03_poses::original,train,-0.22949211299419403,0.03285777196288109,0.0017956234514713287
AMASS,AMASS/train,0.10277417302131653,True,left_lower_leg,2,KIT/9/WalkingStraightForwards03_poses::original,train,-0.025647930800914764,-0.09917736798524857,0.008280365727841854
AMASS,AMASS/train,0.1266084611415863,True,right_lower_leg,3,KIT/9/WalkingStraightForwards03_poses::original,train,0.02635250613093376,-0.1236882135272026,0.006039135158061981
AMASS,AMASS/train,0.20140990614891052,True,head,4,KIT/9/WalkingStraightForwards03_poses::original,train,0.0007795628625899553,0.19937099516391754,-0.028575295582413673
AMASS,AMASS/train,0.1494678556919098,False,pelvis,5,KIT/9/WalkingStraightForwards03_poses::original,train,0.001608927734196186,0.10038915276527405,-0.11072518676519394
AMASS,AMASS/train,0.2238725870847702,True,left_forearm,0,KIT/9/WalkingStraightForwards03_poses::offset_aug_overlay,train,0.21904253959655762,0.04150788113474846,0.020405836403369904
AMASS,AMASS/train,0.26553937792778015,True,right_forearm,1,KIT/9/WalkingStraightForwards03_poses::offset_aug_overlay,train,-0.2577652335166931,0.060965217649936676,-0.01874813809990883
AMASS,AMASS/train,0.07916177809238434,True,left_lower_leg,2,KIT/9/WalkingStraightForwards03_poses::offset_aug_overlay,train,-0.003390483558177948,-0.0787481814622879,0.007335899397730827
AMASS,AMASS/train,0.13016009330749512,True,right_lower_leg,3,KIT/9/WalkingStraightForwards03_poses::offset_aug_overlay,train,0.003537021577358246,-0.12731525301933289,0.026832198724150658
AMASS,AMASS/train,0.18906205892562866,True,head,4,KIT/9/WalkingStraightForwards03_poses::offset_aug_overlay,train,0.013652539812028408,0.1882644146680832,0.010704344138503075
